State	Municipality_of_residence	Sex	Case_classification	year	ew	total
MS	IVINHEMA	F	CONFIRMADO	2021	8	1
MS	IVINHEMA	F	CONFIRMADO	2021	9	4
MS	IVINHEMA	F	CONFIRMADO	2021	10	5
MS	IVINHEMA	F	CONFIRMADO	2021	11	8
MS	IVINHEMA	F	CONFIRMADO	2021	12	17
MS	IVINHEMA	F	CONFIRMADO	2021	13	32
MS	IVINHEMA	F	CONFIRMADO	2021	14	40
MS	IVINHEMA	F	CONFIRMADO	2021	15	25
MS	IVINHEMA	F	CONFIRMADO	2021	16	30
MS	IVINHEMA	F	CONFIRMADO	2021	17	25
MS	IVINHEMA	F	CONFIRMADO	2021	18	11
MS	IVINHEMA	F	CONFIRMADO	2021	19	16
MS	IVINHEMA	F	CONFIRMADO	2021	20	4
MS	IVINHEMA	F	CONFIRMADO	2021	21	3
MS	IVINHEMA	F	CONFIRMADO	2021	22	2
MS	IVINHEMA	F	CONFIRMADO	2021	23	3
MS	IVINHEMA	F	CONFIRMADO	2021	24	7
MS	IVINHEMA	F	CONFIRMADO	2021	27	1
MS	IVINHEMA	F	CONFIRMADO	2021	31	1
MS	IVINHEMA	F	CONFIRMADO	2021	34	1
MS	IVINHEMA	F	CONFIRMADO	2022	6	1
MS	IVINHEMA	F	CONFIRMADO	2022	9	1
MS	IVINHEMA	F	CONFIRMADO	2022	10	1
MS	IVINHEMA	F	CONFIRMADO	2022	11	9
MS	IVINHEMA	F	CONFIRMADO	2022	12	5
MS	IVINHEMA	F	CONFIRMADO	2022	13	9
MS	IVINHEMA	F	CONFIRMADO	2022	14	17
MS	IVINHEMA	F	CONFIRMADO	2022	15	11
MS	IVINHEMA	F	CONFIRMADO	2022	16	13
MS	IVINHEMA	F	CONFIRMADO	2022	17	14
MS	IVINHEMA	F	CONFIRMADO	2022	18	34
MS	IVINHEMA	F	CONFIRMADO	2022	19	29
MS	IVINHEMA	F	CONFIRMADO	2022	20	8
MS	IVINHEMA	F	CONFIRMADO	2022	21	2
MS	IVINHEMA	F	CONFIRMADO	2016	3	1
MS	IVINHEMA	F	CONFIRMADO	2020	15	1
MS	IVINHEMA	F	CONFIRMADO	2022	12	1
MS	IVINHEMA	F	CONFIRMADO	2022	18	1
MS	IVINHEMA	F	CONFIRMADO	2022	21	1
MS	IVINHEMA	F	CONFIRMADO	2021	15	1
MS	JAPORA	F	CONFIRMADO	2010	15	2
MS	JAPORA	F	CONFIRMADO	2010	16	3
MS	JAPORA	F	CONFIRMADO	2010	17	1
MS	JAPORA	F	CONFIRMADO	2010	18	4
MS	JAPORA	F	CONFIRMADO	2010	19	2
MS	JAPORA	F	CONFIRMADO	2011	47	1
MS	JAPORA	F	CONFIRMADO	2013	8	1
MS	JAPORA	F	CONFIRMADO	2013	9	2
MS	JAPORA	F	CONFIRMADO	2013	10	1
MS	JAPORA	F	CONFIRMADO	2013	11	1
MS	JAPORA	F	CONFIRMADO	2013	12	5
MS	JAPORA	F	CONFIRMADO	2013	13	1
MS	JAPORA	F	CONFIRMADO	2013	14	1
MS	JAPORA	F	CONFIRMADO	2013	15	1
MS	JAPORA	F	CONFIRMADO	2013	22	1
MS	JAPORA	F	CONFIRMADO	2015	6	1
MS	JAPORA	F	CONFIRMADO	2015	8	1
MS	JAPORA	F	CONFIRMADO	2015	10	6
MS	JAPORA	F	CONFIRMADO	2015	11	1
MS	JAPORA	F	CONFIRMADO	2015	12	5
MS	JAPORA	F	CONFIRMADO	2015	13	2
MS	JAPORA	F	CONFIRMADO	2015	14	2
MS	JAPORA	F	CONFIRMADO	2015	15	1
MS	JAPORA	F	CONFIRMADO	2015	18	1
MS	JAPORA	F	CONFIRMADO	2014	25	1
MS	JAPORA	F	CONFIRMADO	2015	5	1
MS	JAPORA	F	CONFIRMADO	2015	6	2
MS	JAPORA	F	CONFIRMADO	2015	7	7
MS	JAPORA	F	CONFIRMADO	2015	8	17
MS	JAPORA	F	CONFIRMADO	2015	9	16
MS	JAPORA	F	CONFIRMADO	2015	10	29
MS	JAPORA	F	CONFIRMADO	2015	11	20
MS	JAPORA	F	CONFIRMADO	2015	12	14
MS	JAPORA	F	CONFIRMADO	2015	13	3
MS	JAPORA	F	CONFIRMADO	2015	14	5
MS	JAPORA	F	CONFIRMADO	2015	15	7
MS	JAPORA	F	CONFIRMADO	2015	17	13
MS	JAPORA	F	CONFIRMADO	2015	18	6
MS	JAPORA	F	CONFIRMADO	2015	19	2
MS	JAPORA	F	CONFIRMADO	2015	20	3
MS	JAPORA	F	CONFIRMADO	2015	21	2
MS	JAPORA	F	CONFIRMADO	2015	22	2
MS	JAPORA	F	CONFIRMADO	2015	24	2
MS	JAPORA	F	CONFIRMADO	2016	6	2
MS	JAPORA	F	CONFIRMADO	2016	7	1
MS	JAPORA	F	CONFIRMADO	2016	8	5
MS	JAPORA	F	CONFIRMADO	2016	9	1
MS	JAPORA	F	CONFIRMADO	2017	16	2
MS	JAPORA	F	CONFIRMADO	2017	31	1
MS	JAPORA	F	CONFIRMADO	2019	11	1
MS	JAPORA	F	CONFIRMADO	2019	12	1
MS	JAPORA	F	CONFIRMADO	2019	17	1
MS	JAPORA	F	CONFIRMADO	2019	18	3
MS	JAPORA	F	CONFIRMADO	2019	19	1
MS	JAPORA	F	CONFIRMADO	2019	20	1
MS	JAPORA	F	CONFIRMADO	2019	21	2
MS	JAPORA	F	CONFIRMADO	2019	24	1
MS	JAPORA	F	CONFIRMADO	2019	27	1
MS	JAPORA	F	CONFIRMADO	2019	29	1
MS	JAPORA	F	CONFIRMADO	2020	3	1
MS	JAPORA	F	CONFIRMADO	2020	4	4
MS	JAPORA	F	CONFIRMADO	2020	5	3
MS	JAPORA	F	CONFIRMADO	2020	6	8
MS	JAPORA	F	CONFIRMADO	2020	7	14
MS	JAPORA	F	CONFIRMADO	2020	8	8
MS	JAPORA	F	CONFIRMADO	2020	10	3
MS	JAPORA	F	CONFIRMADO	2020	11	3
MS	JAPORA	F	CONFIRMADO	2020	12	1
MS	JAPORA	F	CONFIRMADO	2020	13	11
MS	JAPORA	F	CONFIRMADO	2020	14	10
MS	JAPORA	F	CONFIRMADO	2020	15	6
MS	JAPORA	F	CONFIRMADO	2020	16	2
MS	JAPORA	F	CONFIRMADO	2020	18	1
MS	JAPORA	F	CONFIRMADO	2020	20	1
MS	JAPORA	F	CONFIRMADO	2020	23	1
MS	JAPORA	F	CONFIRMADO	2020	29	1
MS	JAPORA	F	CONFIRMADO	2020	51	1
MS	JAPORA	F	CONFIRMADO	2021	5	3
MS	JAPORA	F	CONFIRMADO	2021	6	4
MS	JAPORA	F	CONFIRMADO	2021	19	1
MS	JAPORA	F	CONFIRMADO	2021	23	1
MS	JAPORA	F	CONFIRMADO	2021	28	1
MS	JAPORA	F	CONFIRMADO	2021	32	1
MS	JAPORA	F	CONFIRMADO	2021	33	1
MS	JAPORA	F	CONFIRMADO	2021	35	1
MS	JAPORA	F	CONFIRMADO	2021	52	1
MS	JAPORA	F	CONFIRMADO	2022	11	1
MS	JAPORA	F	CONFIRMADO	2022	13	1
MS	JAPORA	F	CONFIRMADO	2022	15	1
MS	JAPORA	F	CONFIRMADO	2022	16	3
MS	JAPORA	F	CONFIRMADO	2022	17	6
MS	JAPORA	F	CONFIRMADO	2022	19	3
MS	JAPORA	F	CONFIRMADO	2022	20	1
MS	JAPORA	F	CONFIRMADO	2022	21	1
MS	JAPORA	F	CONFIRMADO	2022	22	1
MS	JAPORA	F	CONFIRMADO	2022	23	2
MS	JAPORA	F	CONFIRMADO	2022	24	1
MS	JAPORA	F	CONFIRMADO	2022	25	1
MS	JAPORA	F	CONFIRMADO	2020	10	1
MS	JARAGUARI	F	CONFIRMADO	2010	8	2
MS	JARAGUARI	F	CONFIRMADO	2010	9	2
MS	JARAGUARI	F	CONFIRMADO	2010	11	1
MS	JARAGUARI	F	CONFIRMADO	2010	13	1
MS	JARAGUARI	F	CONFIRMADO	2010	15	1
MS	JARAGUARI	F	CONFIRMADO	2010	44	1
MS	JARAGUARI	F	CONFIRMADO	2012	12	1
MS	JARAGUARI	F	CONFIRMADO	2013	2	2
MS	JARAGUARI	F	CONFIRMADO	2013	3	1
MS	JARAGUARI	F	CONFIRMADO	2013	4	1
MS	JARAGUARI	F	CONFIRMADO	2013	6	1
MS	JARAGUARI	F	CONFIRMADO	2013	9	2
MS	JARAGUARI	F	CONFIRMADO	2013	10	1
MS	JARAGUARI	F	CONFIRMADO	2013	11	6
MS	JARAGUARI	F	CONFIRMADO	2013	12	2
MS	JARAGUARI	F	CONFIRMADO	2013	13	5
MS	JARAGUARI	F	CONFIRMADO	2013	14	19
MS	JARAGUARI	F	CONFIRMADO	2013	15	8
MS	JARAGUARI	F	CONFIRMADO	2013	16	3
MS	JARAGUARI	F	CONFIRMADO	2013	17	3
MS	JARAGUARI	F	CONFIRMADO	2013	19	2
MS	JARAGUARI	F	CONFIRMADO	2013	20	2
MS	JARAGUARI	F	CONFIRMADO	2013	23	1
MS	JARAGUARI	F	CONFIRMADO	2013	51	1
MS	JARAGUARI	F	CONFIRMADO	2014	3	1
MS	JARAGUARI	F	CONFIRMADO	2015	9	1
MS	JARAGUARI	F	CONFIRMADO	2015	14	1
MS	JARAGUARI	F	CONFIRMADO	2015	15	2
MS	JARAGUARI	F	CONFIRMADO	2015	18	2
MS	JARAGUARI	F	CONFIRMADO	2015	19	2
MS	JARAGUARI	F	CONFIRMADO	2014	2	1
MS	JARAGUARI	F	CONFIRMADO	2015	18	1
MS	JARAGUARI	F	CONFIRMADO	2015	21	1
MS	JARAGUARI	F	CONFIRMADO	2015	22	1
MS	JARAGUARI	F	CONFIRMADO	2015	24	3
MS	JARAGUARI	F	CONFIRMADO	2016	3	8
MS	JARAGUARI	F	CONFIRMADO	2016	4	1
MS	JARAGUARI	F	CONFIRMADO	2016	5	9
MS	JARAGUARI	F	CONFIRMADO	2016	7	3
MS	JARAGUARI	F	CONFIRMADO	2016	8	5
MS	JARAGUARI	F	CONFIRMADO	2016	9	2
MS	JARAGUARI	F	CONFIRMADO	2016	10	2
MS	JARAGUARI	F	CONFIRMADO	2017	5	1
MS	JARAGUARI	F	CONFIRMADO	2017	7	1
MS	JARAGUARI	F	CONFIRMADO	2017	10	1
MS	JARAGUARI	F	CONFIRMADO	2017	12	2
MS	JARAGUARI	F	CONFIRMADO	2017	13	2
MS	JARAGUARI	F	CONFIRMADO	2017	14	2
MS	JARAGUARI	F	CONFIRMADO	2017	15	1
MS	JARAGUARI	F	CONFIRMADO	2017	16	3
MS	JARAGUARI	F	CONFIRMADO	2017	17	1
MS	JARAGUARI	F	CONFIRMADO	2017	51	1
MS	JARAGUARI	F	CONFIRMADO	2018	1	1
MS	JARAGUARI	F	CONFIRMADO	2019	5	1
MS	JARAGUARI	F	CONFIRMADO	2019	7	2
MS	JARAGUARI	F	CONFIRMADO	2019	8	1
MS	JARAGUARI	F	CONFIRMADO	2019	9	1
MS	JARAGUARI	F	CONFIRMADO	2019	10	2
MS	JARAGUARI	F	CONFIRMADO	2019	11	8
MS	JARAGUARI	F	CONFIRMADO	2019	12	5
MS	JARAGUARI	F	CONFIRMADO	2019	13	1
MS	JARAGUARI	F	CONFIRMADO	2019	14	3
MS	JARAGUARI	F	CONFIRMADO	2019	20	4
MS	JARAGUARI	F	CONFIRMADO	2019	21	1
MS	JARAGUARI	F	CONFIRMADO	2019	23	1
MS	JARAGUARI	F	CONFIRMADO	2019	24	1
MS	JARAGUARI	F	CONFIRMADO	2019	25	1
MS	JARAGUARI	F	CONFIRMADO	2019	26	2
MS	JARAGUARI	F	CONFIRMADO	2020	7	1
MS	JARAGUARI	F	CONFIRMADO	2020	8	2
MS	JARAGUARI	F	CONFIRMADO	2020	12	1
MS	JARAGUARI	F	CONFIRMADO	2020	16	1
MS	JARAGUARI	F	CONFIRMADO	2021	10	1
MS	JARAGUARI	F	CONFIRMADO	2021	20	1
MS	JARAGUARI	F	CONFIRMADO	2022	19	2
MS	JARAGUARI	F	CONFIRMADO	2022	22	1
MS	JARAGUARI	F	CONFIRMADO	2022	23	1
MS	JARAGUARI	F	CONFIRMADO	2022	25	1
MS	JARAGUARI	F	CONFIRMADO	2015	18	2
MS	JARAGUARI	F	CONFIRMADO	2016	22	1
MS	JARAGUARI	F	CONFIRMADO	2019	24	1
MS	JARDIM	F	CONFIRMADO	2009	52	1
MS	JARDIM	F	CONFIRMADO	2010	1	66
MS	JARDIM	F	CONFIRMADO	2010	2	66
MS	JARDIM	F	CONFIRMADO	2010	3	66
MS	JARDIM	F	CONFIRMADO	2010	4	137
MS	JARDIM	F	CONFIRMADO	2010	5	113
MS	JARDIM	F	CONFIRMADO	2010	6	82
MS	JARDIM	F	CONFIRMADO	2010	7	54
MS	JARDIM	F	CONFIRMADO	2010	8	72
MS	JARDIM	F	CONFIRMADO	2010	9	28
MS	JARDIM	F	CONFIRMADO	2010	10	38
MS	JARDIM	F	CONFIRMADO	2010	11	31
MS	JARDIM	F	CONFIRMADO	2010	12	35
MS	JARDIM	F	CONFIRMADO	2010	13	14
MS	JARDIM	F	CONFIRMADO	2010	14	14
MS	JARDIM	F	CONFIRMADO	2010	15	8
MS	JARDIM	F	CONFIRMADO	2010	16	8
MS	JARDIM	F	CONFIRMADO	2010	17	8
MS	JARDIM	F	CONFIRMADO	2010	18	3
MS	JARDIM	F	CONFIRMADO	2010	19	3
MS	JARDIM	F	CONFIRMADO	2010	20	4
MS	JARDIM	F	CONFIRMADO	2010	21	1
MS	JARDIM	F	CONFIRMADO	2010	23	2
MS	JARDIM	F	CONFIRMADO	2010	24	1
MS	JARDIM	F	CONFIRMADO	2010	27	2
MS	JARDIM	F	CONFIRMADO	2010	41	1
MS	JARDIM	F	CONFIRMADO	2011	3	1
MS	JARDIM	F	CONFIRMADO	2012	7	1
MS	JARDIM	F	CONFIRMADO	2012	13	1
MS	JARDIM	F	CONFIRMADO	2012	19	1
MS	JARDIM	F	CONFIRMADO	2012	43	1
MS	JARDIM	F	CONFIRMADO	2012	44	1
MS	JARDIM	F	CONFIRMADO	2012	45	2
MS	JARDIM	F	CONFIRMADO	2012	49	1
MS	JARDIM	F	CONFIRMADO	2013	1	1
MS	JARDIM	F	CONFIRMADO	2013	2	1
MS	JARDIM	F	CONFIRMADO	2013	3	3
MS	JARDIM	F	CONFIRMADO	2013	4	1
MS	JARDIM	F	CONFIRMADO	2013	5	15
MS	JARDIM	F	CONFIRMADO	2013	6	14
MS	JARDIM	F	CONFIRMADO	2013	7	8
MS	JARDIM	F	CONFIRMADO	2013	8	9
MS	JARDIM	F	CONFIRMADO	2013	9	14
MS	JARDIM	F	CONFIRMADO	2013	10	2
MS	JARDIM	F	CONFIRMADO	2013	11	15
MS	JARDIM	F	CONFIRMADO	2013	12	13
MS	JARDIM	F	CONFIRMADO	2013	13	8
MS	JARDIM	F	CONFIRMADO	2013	14	20
MS	JARDIM	F	CONFIRMADO	2013	15	13
MS	JARDIM	F	CONFIRMADO	2013	16	22
MS	JARDIM	F	CONFIRMADO	2013	17	18
MS	JARDIM	F	CONFIRMADO	2013	18	5
MS	JARDIM	F	CONFIRMADO	2013	19	2
MS	JARDIM	F	CONFIRMADO	2013	20	4
MS	JARDIM	F	CONFIRMADO	2013	21	5
MS	JARDIM	F	CONFIRMADO	2013	22	4
MS	JARDIM	F	CONFIRMADO	2013	23	2
MS	JARDIM	F	CONFIRMADO	2013	25	1
MS	JARDIM	F	CONFIRMADO	2013	26	5
MS	JARDIM	F	CONFIRMADO	2013	27	3
MS	JARDIM	F	CONFIRMADO	2013	30	1
MS	JARDIM	F	CONFIRMADO	2013	38	1
MS	JARDIM	F	CONFIRMADO	2013	43	1
MS	JARDIM	F	CONFIRMADO	2013	47	1
MS	JARDIM	F	CONFIRMADO	2014	26	1
MS	JARDIM	F	CONFIRMADO	2014	30	1
MS	JARDIM	F	CONFIRMADO	2014	40	1
MS	JARDIM	F	CONFIRMADO	2014	41	1
MS	JARDIM	F	CONFIRMADO	2015	3	1
MS	JARDIM	F	CONFIRMADO	2015	9	2
MS	JARDIM	F	CONFIRMADO	2015	19	2
MS	JARDIM	F	CONFIRMADO	2015	20	2
MS	JARDIM	F	CONFIRMADO	2015	35	1
MS	JARDIM	F	CONFIRMADO	2015	38	1
MS	JARDIM	F	CONFIRMADO	2015	41	1
MS	JARDIM	F	CONFIRMADO	2015	44	1
MS	JARDIM	F	CONFIRMADO	2015	45	1
MS	JARDIM	F	CONFIRMADO	2015	47	2
MS	JARDIM	F	CONFIRMADO	2015	48	1
MS	JARDIM	F	CONFIRMADO	2015	49	3
MS	JARDIM	F	CONFIRMADO	2015	50	3
MS	JARDIM	F	CONFIRMADO	2015	51	2
MS	JARDIM	F	CONFIRMADO	2016	1	9
MS	JARDIM	F	CONFIRMADO	2016	2	2
MS	JARDIM	F	CONFIRMADO	2016	3	6
MS	JARDIM	F	CONFIRMADO	2016	4	2
MS	JARDIM	F	CONFIRMADO	2016	5	9
MS	JARDIM	F	CONFIRMADO	2016	6	6
MS	JARDIM	F	CONFIRMADO	2016	7	3
MS	JARDIM	F	CONFIRMADO	2016	8	1
MS	JARDIM	F	CONFIRMADO	2016	12	1
MS	JARDIM	F	CONFIRMADO	2016	13	1
MS	JARDIM	F	CONFIRMADO	2016	14	1
MS	JARDIM	F	CONFIRMADO	2016	15	1
MS	JARDIM	F	CONFIRMADO	2016	17	1
MS	JARDIM	F	CONFIRMADO	2016	20	1
MS	JARDIM	F	CONFIRMADO	2016	28	1
MS	JARDIM	F	CONFIRMADO	2017	23	1
MS	JARDIM	F	CONFIRMADO	2017	25	1
MS	JARDIM	F	CONFIRMADO	2017	49	1
MS	JARDIM	F	CONFIRMADO	2018	2	1
MS	JARDIM	F	CONFIRMADO	2018	4	1
MS	JARDIM	F	CONFIRMADO	2018	5	2
MS	JARDIM	F	CONFIRMADO	2018	6	1
MS	JARDIM	F	CONFIRMADO	2018	14	1
MS	JARDIM	F	CONFIRMADO	2019	6	1
MS	JARDIM	F	CONFIRMADO	2019	16	1
MS	JARDIM	F	CONFIRMADO	2019	17	1
MS	JARDIM	F	CONFIRMADO	2019	18	1
MS	JARDIM	F	CONFIRMADO	2019	19	1
MS	JARDIM	F	CONFIRMADO	2019	20	1
MS	JARDIM	F	CONFIRMADO	2019	21	1
MS	JARDIM	F	CONFIRMADO	2019	22	3
MS	JARDIM	F	CONFIRMADO	2019	24	2
MS	JARDIM	F	CONFIRMADO	2019	26	3
MS	JARDIM	F	CONFIRMADO	2019	27	1
MS	JARDIM	F	CONFIRMADO	2019	28	1
MS	JARDIM	F	CONFIRMADO	2019	36	1
MS	JARDIM	F	CONFIRMADO	2019	37	2
MS	JARDIM	F	CONFIRMADO	2019	43	1
MS	JARDIM	F	CONFIRMADO	2019	49	1
MS	JARDIM	F	CONFIRMADO	2019	50	3
MS	JARDIM	F	CONFIRMADO	2019	51	2
MS	JARDIM	F	CONFIRMADO	2019	52	1
MS	JARDIM	F	CONFIRMADO	2020	1	2
MS	JARDIM	F	CONFIRMADO	2020	2	9
MS	JARDIM	F	CONFIRMADO	2020	3	40
MS	JARDIM	F	CONFIRMADO	2020	4	42
MS	JARDIM	F	CONFIRMADO	2020	5	29
MS	JARDIM	F	CONFIRMADO	2020	6	27
MS	JARDIM	F	CONFIRMADO	2020	7	26
MS	JARDIM	F	CONFIRMADO	2020	8	26
MS	JARDIM	F	CONFIRMADO	2020	9	28
MS	JARDIM	F	CONFIRMADO	2020	10	26
MS	JARDIM	F	CONFIRMADO	2020	11	10
MS	JARDIM	F	CONFIRMADO	2020	12	6
MS	JARDIM	F	CONFIRMADO	2020	13	5
MS	JARDIM	F	CONFIRMADO	2020	14	8
MS	JARDIM	F	CONFIRMADO	2020	15	3
MS	JARDIM	F	CONFIRMADO	2020	16	8
MS	JARDIM	F	CONFIRMADO	2020	17	4
MS	JARDIM	F	CONFIRMADO	2020	18	1
MS	JARDIM	F	CONFIRMADO	2020	19	2
MS	JARDIM	F	CONFIRMADO	2020	22	1
MS	JARDIM	F	CONFIRMADO	2020	31	1
MS	JARDIM	F	CONFIRMADO	2020	34	1
MS	JARDIM	F	CONFIRMADO	2021	5	1
MS	JARDIM	F	CONFIRMADO	2021	24	1
MS	JARDIM	F	CONFIRMADO	2022	8	1
MS	JARDIM	F	CONFIRMADO	2022	10	3
MS	JARDIM	F	CONFIRMADO	2022	11	2
MS	JARDIM	F	CONFIRMADO	2022	13	4
MS	JARDIM	F	CONFIRMADO	2022	14	8
MS	JARDIM	F	CONFIRMADO	2022	15	4
MS	JARDIM	F	CONFIRMADO	2022	16	5
MS	JARDIM	F	CONFIRMADO	2022	17	21
MS	JARDIM	F	CONFIRMADO	2022	18	18
MS	JARDIM	F	CONFIRMADO	2022	19	5
MS	JARDIM	F	CONFIRMADO	2022	20	2
MS	JARDIM	F	CONFIRMADO	2022	22	3
MS	JARDIM	F	CONFIRMADO	2015	51	1
MS	JARDIM	F	CONFIRMADO	2017	40	1
MS	JARDIM	F	CONFIRMADO	2020	3	1
MS	JARDIM	F	CONFIRMADO	2020	4	1
MS	JARDIM	F	CONFIRMADO	2020	6	3
MS	JARDIM	F	CONFIRMADO	2020	7	1
MS	JARDIM	F	CONFIRMADO	2022	17	1
MS	JARDIM	F	CONFIRMADO	2016	9	1
MS	JATEI	F	CONFIRMADO	2010	8	2
MS	JATEI	F	CONFIRMADO	2010	12	1
MS	JATEI	F	CONFIRMADO	2010	15	7
MS	JATEI	F	CONFIRMADO	2010	16	1
MS	JATEI	F	CONFIRMADO	2010	17	1
MS	JATEI	F	CONFIRMADO	2010	18	3
MS	JATEI	F	CONFIRMADO	2010	29	1
MS	JATEI	F	CONFIRMADO	2010	31	1
MS	JATEI	F	CONFIRMADO	2010	49	1
MS	JATEI	F	CONFIRMADO	2013	3	1
MS	JATEI	F	CONFIRMADO	2013	4	5
MS	JATEI	F	CONFIRMADO	2013	5	2
MS	JATEI	F	CONFIRMADO	2013	6	3
MS	JATEI	F	CONFIRMADO	2013	7	2
MS	JATEI	F	CONFIRMADO	2013	8	4
MS	JATEI	F	CONFIRMADO	2013	9	3
MS	JATEI	F	CONFIRMADO	2013	10	6
MS	JATEI	F	CONFIRMADO	2013	11	11
MS	JATEI	F	CONFIRMADO	2013	12	12
MS	JATEI	F	CONFIRMADO	2013	13	5
MS	JATEI	F	CONFIRMADO	2013	14	14
MS	JATEI	F	CONFIRMADO	2013	15	3
MS	JATEI	F	CONFIRMADO	2013	16	4
MS	JATEI	F	CONFIRMADO	2013	17	1
MS	JATEI	F	CONFIRMADO	2013	19	1
MS	JATEI	F	CONFIRMADO	2014	13	1
MS	JATEI	F	CONFIRMADO	2014	6	1
MS	JATEI	F	CONFIRMADO	2014	7	4
MS	JATEI	F	CONFIRMADO	2014	8	11
MS	JATEI	F	CONFIRMADO	2014	9	3
MS	JATEI	F	CONFIRMADO	2014	11	2
MS	JATEI	F	CONFIRMADO	2014	13	1
MS	JATEI	F	CONFIRMADO	2014	14	3
MS	JATEI	F	CONFIRMADO	2016	4	1
MS	JATEI	F	CONFIRMADO	2016	5	1
MS	JATEI	F	CONFIRMADO	2019	18	1
MS	JATEI	F	CONFIRMADO	2019	20	3
MS	JATEI	F	CONFIRMADO	2019	21	2
MS	JATEI	F	CONFIRMADO	2019	23	2
MS	JATEI	F	CONFIRMADO	2019	24	4
MS	JATEI	F	CONFIRMADO	2019	38	1
MS	JATEI	F	CONFIRMADO	2020	2	1
MS	JATEI	F	CONFIRMADO	2020	3	1
MS	JATEI	F	CONFIRMADO	2020	4	1
MS	JATEI	F	CONFIRMADO	2020	5	10
MS	JATEI	F	CONFIRMADO	2020	6	5
MS	JATEI	F	CONFIRMADO	2020	7	1
MS	JATEI	F	CONFIRMADO	2020	8	3
MS	JATEI	F	CONFIRMADO	2020	10	2
MS	JATEI	F	CONFIRMADO	2020	14	1
MS	JATEI	F	CONFIRMADO	2020	15	1
MS	JATEI	F	CONFIRMADO	2020	17	1
MS	JATEI	F	CONFIRMADO	2020	20	2
MS	JATEI	F	CONFIRMADO	2020	21	2
MS	JATEI	F	CONFIRMADO	2020	52	1
MS	JATEI	F	CONFIRMADO	2021	5	1
MS	JATEI	F	CONFIRMADO	2022	14	1
MS	JATEI	F	CONFIRMADO	2022	16	1
MS	JATEI	F	CONFIRMADO	2022	17	1
MS	JATEI	F	CONFIRMADO	2022	18	12
MS	JATEI	F	CONFIRMADO	2022	19	10
MS	JATEI	F	CONFIRMADO	2020	31	1
MS	JUTI	F	CONFIRMADO	2010	2	1
MS	JUTI	F	CONFIRMADO	2010	4	1
MS	JUTI	F	CONFIRMADO	2010	11	2
MS	JUTI	F	CONFIRMADO	2010	14	1
MS	JUTI	F	CONFIRMADO	2010	16	2
MS	JUTI	F	CONFIRMADO	2013	3	1
MS	JUTI	F	CONFIRMADO	2013	4	2
MS	JUTI	F	CONFIRMADO	2013	9	1
MS	JUTI	F	CONFIRMADO	2013	10	1
MS	JUTI	F	CONFIRMADO	2013	11	1
MS	JUTI	F	CONFIRMADO	2013	12	1
MS	JUTI	F	CONFIRMADO	2013	28	1
MS	JUTI	F	CONFIRMADO	2013	34	1
MS	JUTI	F	CONFIRMADO	2015	10	2
MS	JUTI	F	CONFIRMADO	2015	11	4
MS	JUTI	F	CONFIRMADO	2015	12	2
MS	JUTI	F	CONFIRMADO	2015	11	2
MS	JUTI	F	CONFIRMADO	2015	16	1
MS	JUTI	F	CONFIRMADO	2015	17	1
MS	JUTI	F	CONFIRMADO	2015	18	1
MS	JUTI	F	CONFIRMADO	2015	50	1
MS	JUTI	F	CONFIRMADO	2016	1	2
MS	JUTI	F	CONFIRMADO	2016	2	1
MS	JUTI	F	CONFIRMADO	2016	4	7
MS	JUTI	F	CONFIRMADO	2016	5	1
MS	JUTI	F	CONFIRMADO	2016	7	3
MS	JUTI	F	CONFIRMADO	2016	8	4
MS	JUTI	F	CONFIRMADO	2016	9	5
MS	JUTI	F	CONFIRMADO	2016	10	1
MS	JUTI	F	CONFIRMADO	2016	13	2
MS	JUTI	F	CONFIRMADO	2016	14	7
MS	JUTI	F	CONFIRMADO	2016	17	2
MS	JUTI	F	CONFIRMADO	2017	19	1
MS	JUTI	F	CONFIRMADO	2020	5	2
MS	JUTI	F	CONFIRMADO	2020	6	4
MS	JUTI	F	CONFIRMADO	2020	7	9
MS	JUTI	F	CONFIRMADO	2020	8	14
MS	JUTI	F	CONFIRMADO	2020	9	2
MS	JUTI	F	CONFIRMADO	2020	10	9
MS	JUTI	F	CONFIRMADO	2020	11	1
MS	JUTI	F	CONFIRMADO	2020	12	6
MS	JUTI	F	CONFIRMADO	2020	13	8
MS	JUTI	F	CONFIRMADO	2020	14	6
MS	JUTI	F	CONFIRMADO	2020	15	3
MS	JUTI	F	CONFIRMADO	2020	16	6
MS	JUTI	F	CONFIRMADO	2020	17	4
MS	JUTI	F	CONFIRMADO	2020	18	2
MS	JUTI	F	CONFIRMADO	2020	19	1
MS	JUTI	F	CONFIRMADO	2020	20	3
MS	JUTI	F	CONFIRMADO	2020	21	3
MS	JUTI	F	CONFIRMADO	2020	22	1
MS	JUTI	F	CONFIRMADO	2020	23	1
MS	JUTI	F	CONFIRMADO	2020	24	1
MS	JUTI	F	CONFIRMADO	2020	30	2
MS	JUTI	F	CONFIRMADO	2021	8	2
MS	JUTI	F	CONFIRMADO	2021	10	2
MS	JUTI	F	CONFIRMADO	2021	11	4
MS	JUTI	F	CONFIRMADO	2021	12	4
MS	JUTI	F	CONFIRMADO	2021	15	1
MS	JUTI	F	CONFIRMADO	2021	16	1
MS	JUTI	F	CONFIRMADO	2021	27	1
MS	JUTI	F	CONFIRMADO	2022	8	1
MS	JUTI	F	CONFIRMADO	2022	13	1
